Timestamp;Company;shape;Accept
2023-08-17 01:07:45;RIGL;(395, 14);Yes
2023-08-17 01:07:47;INVE;(395, 14);Yes
2023-08-17 01:07:49;MRAM;(395, 14);Yes
2023-08-17 01:07:52;XFOR;(395, 14);Yes
2023-08-17 01:07:54;CVLY;(395, 14);Yes
2023-08-17 01:07:56;TRUE;(395, 14);Yes
2023-08-17 01:07:58;WTER;(395, 14);Yes
2023-08-17 01:08:02;ORGN;(395, 14);Yes
2023-08-17 01:08:04;RRGB;(395, 14);Yes
2023-08-17 01:08:07;PRLD;(395, 14);Yes
2023-08-17 01:08:09;VABK;(393, 14);Yes
2023-08-17 01:08:12;ALXO;(395, 14);Yes
2023-08-17 01:08:14;MYFW;(395, 14);Yes
2023-08-17 01:08:16;LIAN;(395, 14);Yes
2023-08-17 01:08:18;HEAR;(395, 14);Yes
2023-08-17 01:08:20;SWKH;(395, 14);Yes
2023-08-17 01:08:23;VRM;(395, 14);Yes
2023-08-17 01:08:25;BCBP;(395, 14);Yes
2023-08-17 01:08:27;EVER;(395, 14);Yes
2023-08-17 01:08:29;ATRA;(395, 14);Yes
2023-08-17 01:08:31;PFMT;(395, 14);Yes
2023-08-17 01:08:33;BGFV;(395, 14);Yes
2023-08-17 01:08:35;KPTI;(395, 14);Yes
2023-08-17 01:08:38;AUGX;(395, 14);Yes
2023-08-17 01:08:40;PTMN;(395, 14);Yes
2023-08-17 01:08:42;FSTR;(395, 14);Yes
2023-08-17 01:08:44;SNFCA;(395, 14);Yes
2023-08-17 01:08:47;ITI;(395, 14);Yes
2023-08-17 01:08:49;SMLR;(395, 14);Yes
2023-08-17 01:08:51;MFIN;(395, 14);Yes
2023-08-17 01:08:53;VOR;(395, 14);Yes
2023-08-17 01:08:55;KLXE;(395, 14);Yes
2023-08-17 01:08:58;KOPN;(395, 14);Yes
2023-08-17 01:09:00;RPHM;(395, 14);Yes
2023-08-17 01:09:02;OMGA;(395, 14);Yes
2023-08-17 01:09:04;BPRN;(395, 14);Yes
2023-08-17 01:09:06;INBK;(395, 14);Yes
2023-08-17 01:09:08;RGCO;(395, 14);Yes
2023-08-17 01:09:10;INBKZ;(395, 14);No
2023-08-17 01:09:12;JAKK;(395, 14);Yes
2023-08-17 01:09:14;FLL;(395, 14);Yes
2023-08-17 01:09:16;VOXX;(395, 14);Yes
2023-08-17 01:09:18;SKYX;(369, 14);Yes
2023-08-17 01:09:20;HMST;(395, 14);Yes
2023-08-17 01:09:23;CFFI;(395, 14);Yes
2023-08-17 01:09:25;ANTX;(338, 14);Yes
2023-08-17 01:09:27;COFS;(395, 14);Yes
2023-08-17 01:09:29;IKNA;(395, 14);Yes
2023-08-17 01:09:31;CBAN;(395, 14);Yes
2023-08-17 01:09:33;CVCY;(395, 14);Yes
2023-08-17 01:09:35;LRMR;(395, 14);Yes
2023-08-17 01:09:38;ZVRA;(395, 14);Yes
2023-08-17 01:09:40;PCYG;(395, 14);Yes
2023-08-17 01:09:42;XOMA;(395, 14);Yes
2023-08-17 01:09:44;OXSQ;(395, 14);Yes
2023-08-17 01:09:46;LYRA;(395, 14);Yes
2023-08-17 01:09:48;ADVM;(395, 14);Yes
2023-08-17 01:09:51;HRTX;(395, 14);Yes
2023-08-17 01:09:53;SGMO;(395, 14);Yes
2023-08-17 01:09:55;ALCO;(395, 14);Yes
2023-08-17 01:09:57;SEER;(395, 14);Yes
2023-08-17 01:09:59;CLMB;(395, 14);Yes
2023-08-17 01:10:01;LCNB;(395, 14);Yes
2023-08-17 01:10:03;ASRT;(395, 14);Yes
2023-08-17 01:10:05;MNSB;(395, 14);Yes
2023-08-17 01:10:08;ESPR;(395, 14);Yes
2023-08-17 01:10:10;GRWG;(395, 14);Yes
2023-08-17 01:10:12;PBYI;(395, 14);Yes
2023-08-17 01:10:14;TWIN;(395, 14);Yes
2023-08-17 01:10:16;MACK;(395, 14);Yes
2023-08-17 01:10:18;IVVD;(395, 14);Yes
2023-08-17 01:10:20;ESSA;(395, 14);Yes
2023-08-17 01:10:22;RELL;(395, 14);Yes
2023-08-17 01:10:24;MTRX;(395, 14);Yes
2023-08-17 01:10:26;ATOM;(395, 14);Yes
2023-08-17 01:10:29;CTRN;(395, 14);Yes
2023-08-17 01:10:31;PRST;(395, 14);No
2023-08-17 01:10:33;PNRG;(395, 14);Yes
2023-08-17 01:10:35;CRGE;(395, 14);Yes
2023-08-17 01:10:38;NGM;(395, 14);Yes
2023-08-17 01:10:40;LAZY;(395, 14);Yes
2023-08-17 01:10:42;PVBC;(395, 14);Yes
2023-08-17 01:10:45;MNSBP;(395, 14);No
2023-08-17 01:10:47;HBIO;(395, 14);Yes
2023-08-17 01:10:49;ATLO;(395, 14);Yes
2023-08-17 01:10:51;EVGOW;(395, 14);No
2023-08-17 01:10:53;CAPR;(395, 14);Yes
2023-08-17 01:10:55;BCOV;(395, 14);Yes
2023-08-17 01:10:58;BDTX;(395, 14);Yes
2023-08-17 01:11:00;PESI;(395, 14);Yes
2023-08-17 01:11:02;SEEL;(395, 14);Yes
2023-08-17 01:11:05;REKR;(395, 14);Yes
2023-08-17 01:11:07;MPAA;(395, 14);Yes
2023-08-17 01:11:09;FREE;(395, 14);Yes
2023-08-17 01:11:11;HYPR;(395, 14);Yes
2023-08-17 01:11:13;FGFPP;(395, 14);No
2023-08-17 01:11:15;APYX;(395, 14);Yes
2023-08-17 01:11:18;NKSH;(395, 14);Yes
2023-08-17 01:11:20;CCCC;(395, 14);Yes
2023-08-17 01:11:22;CCLP;(395, 14);Yes
2023-08-17 01:11:24;IPSC;(395, 14);Yes
2023-08-17 01:11:26;TGAN;(395, 14);Yes
2023-08-17 01:11:28;LVO;(395, 14);Yes
2023-08-17 01:11:30;PDSB;(395, 14);Yes
2023-08-17 01:11:32;CTG;(395, 14);Yes
2023-08-17 01:11:34;GRTS;(395, 14);Yes
2023-08-17 01:11:36;ABSI;(395, 14);Yes
2023-08-17 01:11:38;RCMT;(395, 14);Yes
2023-08-17 01:11:40;CARA;(395, 14);Yes
2023-08-17 01:11:42;MAPS;(395, 14);Yes
2023-08-17 01:11:44;ANNX;(395, 14);Yes
2023-08-17 01:11:46;DIBS;(395, 14);Yes
2023-08-17 01:11:48;SELB;(395, 14);Yes
2023-08-17 01:11:51;WKHS;(395, 14);Yes
2023-08-17 01:11:53;VGAS;(395, 14);No
2023-08-17 01:11:55;LBPH;(395, 14);Yes
2023-08-17 01:11:57;MRSN;(395, 14);Yes
2023-08-17 01:11:59;KOD;(395, 14);Yes
2023-08-17 01:12:01;EGIO;(395, 14);Yes
2023-08-17 01:12:03;MRCC;(395, 14);Yes
2023-08-17 01:12:05;ALT;(395, 14);Yes
2023-08-17 01:12:07;LFMD;(395, 14);Yes
2023-08-17 01:12:09;NKTR;(395, 14);Yes
2023-08-17 01:12:11;JYNT;(395, 14);Yes
2023-08-17 01:12:14;SEVN;(395, 14);Yes
2023-08-17 01:12:16;CALB;(395, 14);Yes
2023-08-17 01:12:18;TLS;(395, 14);Yes
2023-08-17 01:12:20;LTRX;(395, 14);Yes
2023-08-17 01:12:22;CLPT;(395, 14);Yes
2023-08-17 01:12:24;MINM;(395, 14);Yes
2023-08-17 01:12:26;TRVI;(395, 14);Yes
2023-08-17 01:12:28;OPBK;(395, 14);Yes
2023-08-17 01:12:31;STRRP;(395, 14);No
2023-08-17 01:12:33;XBIT;(395, 14);Yes
2023-08-17 01:12:36;LCUT;(395, 14);Yes
2023-08-17 01:12:38;NDLS;(395, 14);Yes
2023-08-17 01:12:41;INMB;(395, 14);Yes
2023-08-17 01:12:43;BSET;(395, 14);Yes
2023-08-17 01:12:45;BLZE;(395, 14);Yes
2023-08-17 01:12:47;JSPR;(395, 14);Yes
2023-08-17 01:12:49;DLHC;(395, 14);Yes
2023-08-17 01:12:52;GRPH;(395, 14);Yes
2023-08-17 01:12:54;CTXR;(395, 14);Yes
2023-08-17 01:12:56;AADI;(395, 14);Yes
2023-08-17 01:12:58;PRAX;(395, 14);Yes
2023-08-17 01:13:00;NSTG;(395, 14);Yes
2023-08-17 01:13:02;SGC;(395, 14);Yes
2023-08-17 01:13:05;HURC;(395, 14);Yes
2023-08-17 01:13:07;FEAM;(346, 14);Yes
2023-08-17 01:13:09;INGN;(395, 14);Yes
2023-08-17 01:13:11;LCA;(387, 14);No
2023-08-17 01:13:13;BIVI;(395, 14);Yes
2023-08-17 01:13:15;WNEB;(395, 14);Yes
2023-08-17 01:13:17;WISH;(395, 14);Yes
2023-08-17 01:13:19;FRLA;(395, 14);No
2023-08-17 01:13:21;ISSC;(395, 14);Yes
2023-08-17 01:13:23;OPTN;(395, 14);Yes
2023-08-17 01:13:26;AKTS;(395, 14);Yes
2023-08-17 01:13:28;CUE;(395, 14);Yes
2023-08-17 01:13:30;ISTR;(395, 14);Yes
2023-08-17 01:13:32;HNST;(395, 14);Yes
2023-08-17 01:13:34;CDXS;(395, 14);Yes
2023-08-17 01:13:36;FCCO;(395, 14);Yes
2023-08-17 01:13:38;MRBK;(395, 14);Yes
2023-08-17 01:13:40;RCKY;(395, 14);Yes
2023-08-17 01:13:42;TSHA;(395, 14);Yes
2023-08-17 01:13:44;AREC;(395, 14);Yes
2023-08-17 01:13:46;GLSI;(395, 14);Yes
2023-08-17 01:13:48;FINW;(395, 14);Yes
2023-08-17 01:13:51;FGBI;(395, 14);Yes
2023-08-17 01:13:53;VIASP;(395, 14);No
2023-08-17 01:13:55;THRX;(395, 14);Yes
2023-08-17 01:13:57;ROOT;(395, 14);Yes
2023-08-17 01:14:00;OFS;(395, 14);Yes
2023-08-17 01:14:02;WGS;(395, 14);Yes
2023-08-17 01:14:04;FATBB;(395, 14);No
2023-08-17 01:14:06;RMBI;(395, 14);Yes
2023-08-17 01:14:08;QRHC;(395, 14);Yes
2023-08-17 01:14:10;PEPG;(310, 14);Yes
2023-08-17 01:14:12;HNVR;(306, 14);Yes
2023-08-17 01:14:15;ULBI;(395, 14);Yes
2023-08-17 01:14:17;SGA;(395, 14);Yes
2023-08-17 01:14:19;PRDS;(395, 14);Yes
2023-08-17 01:14:21;TTOO;(395, 14);Yes
2023-08-17 01:14:23;FRAF;(391, 14);Yes
2023-08-17 01:14:25;MAMA;(395, 14);Yes
2023-08-17 01:14:27;DBTX;(395, 14);Yes
2023-08-17 01:14:29;CTSO;(395, 14);Yes
2023-08-17 01:14:31;USAP;(395, 14);Yes
2023-08-17 01:14:34;FGEN;(395, 14);Yes
2023-08-17 01:14:36;NB;(395, 14);Yes
2023-08-17 01:14:38;ASYS;(395, 14);Yes
2023-08-17 01:14:41;KNTE;(395, 14);Yes
2023-08-17 01:14:43;FTHM;(395, 14);Yes
2023-08-17 01:14:45;UEIC;(395, 14);Yes
2023-08-17 01:14:47;AOUT;(395, 14);Yes
2023-08-17 01:14:49;TALS;(395, 14);Yes
2023-08-17 01:14:51;BTAI;(395, 14);Yes
2023-08-17 01:14:53;FAT;(395, 14);Yes
2023-08-17 01:14:55;RVSB;(395, 14);Yes
2023-08-17 01:14:58;FONR;(395, 14);Yes
2023-08-17 01:15:00;BCAB;(395, 14);Yes
2023-08-17 01:15:03;PRTK;(395, 14);Yes
2023-08-17 01:15:06;SMID;(395, 14);Yes
2023-08-17 01:15:08;FNWB;(395, 14);Yes
2023-08-17 01:15:10;BGXX;(302, 14);No
2023-08-17 01:15:12;HWBK;(395, 14);Yes
2023-08-17 01:15:14;NTIC;(395, 14);Yes
2023-08-17 01:15:16;ADTH;(395, 14);Yes
2023-08-17 01:15:19;INO;(395, 14);Yes
2023-08-17 01:15:21;BNGO;(395, 14);Yes
2023-08-17 01:15:23;EPSN;(395, 14);Yes
2023-08-17 01:15:25;ATOS;(395, 14);Yes
2023-08-17 01:15:27;GEOS;(395, 14);Yes
2023-08-17 01:15:29;FNCB;(395, 14);Yes
2023-08-17 01:15:32;GNSS;(395, 14);Yes
2023-08-17 01:15:34;UBFO;(395, 14);Yes
2023-08-17 01:15:36;RMBL;(395, 14);Yes
2023-08-17 01:15:39;CDXC;(395, 14);Yes
2023-08-17 01:15:41;AQMS;(395, 14);Yes
2023-08-17 01:15:43;BANX;(395, 14);Yes
2023-08-17 01:15:45;KRMD;(395, 14);Yes
2023-08-17 01:15:48;MNOV;(395, 14);Yes
2023-08-17 01:15:50;EML;(395, 14);Yes
2023-08-17 01:15:52;SMSI;(395, 14);Yes
2023-08-17 01:15:54;NPCE;(395, 14);Yes
2023-08-17 01:15:56;HGBL;(395, 14);Yes
2023-08-17 01:15:58;FSFG;(395, 14);Yes
2023-08-17 01:16:00;WHLRD;(395, 14);No
2023-08-17 01:16:03;BDSX;(395, 14);Yes
2023-08-17 01:16:05;MMAT;(395, 14);Yes
2023-08-17 01:16:07;ANIX;(395, 14);Yes
2023-08-17 01:16:09;AQST;(395, 14);Yes
2023-08-17 01:16:11;FCUV;(395, 14);Yes
2023-08-17 01:16:13;PFSW;(395, 14);Yes
2023-08-17 01:16:16;XAIR;(395, 14);Yes
2023-08-17 01:16:18;KZR;(395, 14);Yes
2023-08-17 01:16:20;BVFL;(395, 14);Yes
2023-08-17 01:16:22;BSBK;(395, 14);Yes
2023-08-17 01:16:24;OCGN;(395, 14);Yes
2023-08-17 01:16:27;LIFE;(395, 14);Yes
2023-08-17 01:16:29;AXTI;(395, 14);Yes
2023-08-17 01:16:31;FUNC;(395, 14);Yes
2023-08-17 01:16:35;PLBY;(395, 14);Yes
2023-08-17 01:16:38;FFNW;(395, 14);Yes
2023-08-17 01:16:40;KVHI;(395, 14);Yes
2023-08-17 01:16:42;FOSL;(395, 14);Yes
2023-08-17 01:16:44;CPHC;(395, 14);Yes
2023-08-17 01:16:46;NAUT;(395, 14);Yes
2023-08-17 01:16:48;LWAY;(395, 14);Yes
2023-08-17 01:16:51;BRID;(395, 14);Yes
2023-08-17 01:16:53;CTMX;(395, 14);Yes
2023-08-17 01:16:55;SOND;(395, 14);Yes
2023-08-17 01:16:57;MINDP;(395, 14);No
2023-08-17 01:16:59;CRVS;(395, 14);Yes
2023-08-17 01:17:01;NNBR;(395, 14);Yes
2023-08-17 01:17:03;VXRT;(395, 14);Yes
2023-08-17 01:17:05;FGMC;(322, 14);No
2023-08-17 01:17:07;MMLP;(395, 14);Yes
2023-08-17 01:17:09;BFIN;(395, 14);Yes
2023-08-17 01:17:12;DTOC;(395, 14);No
2023-08-17 01:17:14;UNB;(395, 14);Yes
2023-08-17 01:17:16;RGF;(395, 14);Yes
2023-08-17 01:17:18;FNWD;(395, 14);Yes
2023-08-17 01:17:21;RENB;(395, 14);No
2023-08-17 01:17:23;ATHA;(395, 14);Yes
2023-08-17 01:17:25;FXNC;(388, 14);Yes
2023-08-17 01:17:27;ALOT;(394, 14);Yes
2023-08-17 01:17:29;GLYC;(395, 14);Yes
2023-08-17 01:17:31;LAKE;(395, 14);Yes
2023-08-17 01:17:33;DTOCU;(395, 14);No
2023-08-17 01:17:36;FLXS;(395, 14);Yes
2023-08-17 01:17:38;NOTV;(395, 14);Yes
2023-08-17 01:17:41;AENT;(395, 14);No
2023-08-17 01:17:43;SLAC;(395, 14);No
2023-08-17 01:17:45;PAYS;(395, 14);Yes
2023-08-17 01:17:47;CONN;(395, 14);Yes
2023-08-17 01:17:49;MLGO;(395, 14);No
2023-08-17 01:17:52;ETON;(395, 14);Yes
2023-08-17 01:17:55;QUIK;(395, 14);Yes
2023-08-17 01:17:57;BEEM;(395, 14);Yes
2023-08-17 01:17:59;MNTX;(395, 14);Yes
2023-08-17 01:18:02;RENT;(395, 14);Yes
2023-08-17 01:18:04;VERU;(395, 14);Yes
2023-08-17 01:18:06;AXDX;(395, 14);Yes
2023-08-17 01:18:08;SNCR;(395, 14);Yes
2023-08-17 01:18:10;VERI;(395, 14);Yes
2023-08-17 01:18:12;SCYX;(395, 14);Yes
2023-08-17 01:18:14;EBMT;(395, 14);Yes
2023-08-17 01:18:17;TCRX;(395, 14);Yes
2023-08-17 01:18:19;APEI;(395, 14);Yes
2023-08-17 01:18:21;TZOO;(395, 14);Yes
2023-08-17 01:18:23;CPTN;(371, 14);Yes
2023-08-17 01:18:25;MAYS;(395, 14);Yes
2023-08-17 01:18:27;PRCH;(395, 14);Yes
2023-08-17 01:18:29;GTHX;(395, 14);Yes
2023-08-17 01:18:32;MDWT;(395, 14);Yes
2023-08-17 01:18:34;UPLD;(395, 14);Yes
2023-08-17 01:18:36;CYT;(395, 14);Yes
2023-08-17 01:18:38;VCXA;(395, 14);No
2023-08-17 01:18:40;CMCT;(395, 14);Yes
2023-08-17 01:18:42;PROV;(395, 14);Yes
2023-08-17 01:18:44;NKTX;(395, 14);Yes
2023-08-17 01:18:47;PRPH;(395, 14);Yes
2023-08-17 01:18:49;PYXS;(395, 14);Yes
2023-08-17 01:18:52;KRON;(395, 14);Yes
2023-08-17 01:18:54;ACHV;(395, 14);Yes
2023-08-17 01:18:56;SBFG;(395, 14);Yes
2023-08-17 01:18:58;RLMD;(395, 14);Yes
2023-08-17 01:19:01;SSSS;(395, 14);Yes
2023-08-17 01:19:03;VERY;(395, 14);No
2023-08-17 01:19:05;TCRT;(395, 14);Yes
2023-08-17 01:19:07;NEOV;(395, 14);Yes
2023-08-17 01:19:09;HOWL;(395, 14);Yes
2023-08-17 01:19:11;ACNT;(395, 14);Yes
2023-08-17 01:19:14;STRT;(395, 14);Yes
2023-08-17 01:19:16;ACET;(395, 14);Yes
2023-08-17 01:19:18;IVAC;(395, 14);Yes
2023-08-17 01:19:20;PSNL;(395, 14);Yes
2023-08-17 01:19:22;KITT;(395, 14);Yes
2023-08-17 01:19:24;CSBR;(394, 14);Yes
2023-08-17 01:19:26;SIEB;(395, 14);Yes
2023-08-17 01:19:29;GSIT;(395, 14);Yes
2023-08-17 01:19:31;APLT;(395, 14);Yes
2023-08-17 01:19:33;CRDF;(395, 14);Yes
2023-08-17 01:19:36;CODA;(395, 14);Yes
2023-08-17 01:19:38;STTK;(395, 14);Yes
2023-08-17 01:19:40;GALT;(395, 14);Yes
2023-08-17 01:19:42;CMRX;(395, 14);Yes
2023-08-17 01:19:44;DAVE;(395, 14);Yes
2023-08-17 01:19:46;TBNK;(395, 14);Yes
2023-08-17 01:19:48;OCUP;(395, 14);Yes
2023-08-17 01:19:50;SPRB;(395, 14);Yes
2023-08-17 01:19:52;IMNM;(395, 14);Yes
2023-08-17 01:19:54;BYRN;(395, 14);Yes
2023-08-17 01:19:56;CXAI;(395, 14);No
2023-08-17 01:19:58;DRRX;(395, 14);Yes
2023-08-17 01:20:01;RVPH;(395, 14);Yes
2023-08-17 01:20:03;ASTR;(395, 14);Yes
2023-08-17 01:20:05;LVLU;(395, 14);Yes
2023-08-17 01:20:07;LIVE;(395, 14);Yes
2023-08-17 01:20:10;OCCI;(395, 14);Yes
2023-08-17 01:20:13;FORA;(395, 14);Yes
2023-08-17 01:20:15;CASA;(395, 14);Yes
2023-08-17 01:20:17;PFIE;(395, 14);Yes
2023-08-17 01:20:19;CDTX;(395, 14);Yes
2023-08-17 01:20:21;MCHX;(395, 14);Yes
2023-08-17 01:20:23;WFCF;(395, 14);Yes
2023-08-17 01:20:25;PXLW;(395, 14);Yes
2023-08-17 01:20:27;SND;(395, 14);Yes
2023-08-17 01:20:29;SYRS;(395, 14);Yes
2023-08-17 01:20:31;CMLS;(395, 14);Yes
2023-08-17 01:20:34;OXLCP;(395, 14);No
2023-08-17 01:20:38;IMUX;(395, 14);Yes
2023-08-17 01:20:41;FLUX;(395, 14);Yes
2023-08-17 01:20:44;BKSC;(395, 14);Yes
2023-08-17 01:20:46;AUVIP;(395, 14);No
2023-08-17 01:20:48;RBKB;(395, 14);Yes
2023-08-17 01:20:50;XLO;(395, 14);Yes
2023-08-17 01:20:52;OMEX;(395, 14);Yes
2023-08-17 01:20:55;GMGI;(395, 14);Yes
2023-08-17 01:20:57;EYEN;(395, 14);Yes
2023-08-17 01:20:59;BWEN;(395, 14);Yes
2023-08-17 01:21:03;DMTK;(395, 14);Yes
2023-08-17 01:21:05;VTVT;(395, 14);Yes
2023-08-17 01:21:07;IKT;(395, 14);Yes
2023-08-17 01:21:09;ABEO;(395, 14);Yes
2023-08-17 01:21:11;PCTI;(395, 14);Yes
2023-08-17 01:21:13;SLNG;(395, 14);Yes
2023-08-17 01:21:16;HCWB;(395, 14);Yes
2023-08-17 01:21:18;DMAC;(395, 14);Yes
2023-08-17 01:21:20;DZSI;(395, 14);Yes
2023-08-17 01:21:22;HYMC;(395, 14);Yes
2023-08-17 01:21:24;SCOR;(395, 14);Yes
2023-08-17 01:21:27;INSG;(395, 14);Yes
2023-08-17 01:21:29;SLDB;(395, 14);Yes
2023-08-17 01:21:31;TKNO;(395, 14);Yes
2023-08-17 01:21:33;CRIS;(395, 14);Yes
2023-08-17 01:21:35;ANEB;(395, 14);Yes
2023-08-17 01:21:37;PWFL;(395, 14);Yes
2023-08-17 01:21:39;VIRC;(395, 14);Yes
2023-08-17 01:21:42;QUBT;(395, 14);Yes
2023-08-17 01:21:44;MKUL;(395, 14);No
2023-08-17 01:21:46;TACT;(395, 14);Yes
2023-08-17 01:21:48;BYFC;(395, 14);Yes
2023-08-17 01:21:50;MULN;(395, 14);Yes
2023-08-17 01:21:52;MESA;(395, 14);Yes
2023-08-17 01:21:54;SERA;(395, 14);Yes
2023-08-17 01:21:57;EVLO;(395, 14);Yes
2023-08-17 01:21:59;ZYNE;(395, 14);Yes
2023-08-17 01:22:01;SOTK;(395, 14);Yes
2023-08-17 01:22:03;FBIO;(395, 14);Yes
2023-08-17 01:22:05;AUID;(395, 14);Yes
2023-08-17 01:22:07;SPRO;(395, 14);Yes
2023-08-17 01:22:09;GECC;(395, 14);Yes
2023-08-17 01:22:11;LTBR;(395, 14);Yes
2023-08-17 01:22:13;PPIH;(395, 14);Yes
2023-08-17 01:22:15;TECTP;(395, 14);No
2023-08-17 01:22:17;VTSI;(395, 14);Yes
2023-08-17 01:22:19;BZFD;(395, 14);Yes
2023-08-17 01:22:21;EAR;(395, 14);Yes
2023-08-17 01:22:23;ELYM;(395, 14);Yes
2023-08-17 01:22:25;KPLT;(395, 14);Yes
2023-08-17 01:22:27;TCBC;(395, 14);No
2023-08-17 01:22:29;LEE;(395, 14);Yes
2023-08-17 01:22:31;SURG;(395, 14);Yes
2023-08-17 01:22:33;BEAT;(395, 14);Yes
2023-08-17 01:22:36;WRAP;(395, 14);Yes
2023-08-17 01:22:38;FHLT;(395, 14);No
2023-08-17 01:22:40;FIXX;(395, 14);Yes
2023-08-17 01:22:42;IDEX;(395, 14);Yes
2023-08-17 01:22:44;STRM;(395, 14);Yes
2023-08-17 01:22:46;AVRO;(395, 14);Yes
2023-08-17 01:22:48;CLOE;(395, 14);No
2023-08-17 01:22:51;ADES;(395, 14);Yes
2023-08-17 01:22:54;IPWR;(395, 14);Yes
2023-08-17 01:22:56;SLDPW;(395, 14);No
2023-08-17 01:22:59;BCLI;(395, 14);Yes
2023-08-17 01:23:01;CLSD;(395, 14);Yes
2023-08-17 01:23:04;DARE;(395, 14);Yes
2023-08-17 01:23:06;VTGN;(395, 14);Yes
2023-08-17 01:23:08;TAYD;(395, 14);Yes
2023-08-17 01:23:10;LFVN;(395, 14);Yes
2023-08-17 01:23:12;LUCD;(395, 14);Yes
2023-08-17 01:23:14;CSPI;(395, 14);Yes
2023-08-17 01:23:17;TPCS;(395, 14);Yes
2023-08-17 01:23:19;BBLGW;(395, 14);No
2023-08-17 01:23:21;LGVN;(395, 14);Yes
2023-08-17 01:23:24;TIL;(395, 14);Yes
2023-08-17 01:23:26;ARKR;(395, 14);Yes
2023-08-17 01:23:28;ICAD;(395, 14);Yes
2023-08-17 01:23:30;RSSS;(395, 14);Yes
2023-08-17 01:23:33;GEG;(395, 14);Yes
2023-08-17 01:23:35;SCTL;(395, 14);Yes
2023-08-17 01:23:39;FEIM;(395, 14);Yes
2023-08-17 01:23:41;TOI;(395, 14);Yes
2023-08-17 01:23:43;INKT;(395, 14);Yes
2023-08-17 01:23:45;QMCO;(395, 14);Yes
2023-08-17 01:23:47;PPSI;(395, 14);Yes
2023-08-17 01:23:49;VANI;(395, 14);Yes
2023-08-17 01:23:51;KSCP;(379, 14);Yes
2023-08-17 01:23:53;NHTC;(395, 14);Yes
2023-08-17 01:23:55;VIA;(395, 14);Yes
2023-08-17 01:23:58;APCX;(395, 14);Yes
2023-08-17 01:24:00;NERV;(395, 14);Yes
2023-08-17 01:24:02;LPTH;(395, 14);Yes
2023-08-17 01:24:05;DTIL;(395, 14);Yes
2023-08-17 01:24:07;KTCC;(395, 14);Yes
2023-08-17 01:24:09;RKDA;(395, 14);Yes
2023-08-17 01:24:11;MVLA;(395, 14);No
2023-08-17 01:24:13;AEYE;(395, 14);Yes
2023-08-17 01:24:16;HOOK;(395, 14);Yes
2023-08-17 01:24:18;ROSE;(378, 14);No
2023-08-17 01:24:20;CELL;(395, 14);Yes
2023-08-17 01:24:22;RDI;(395, 14);Yes
2023-08-17 01:24:24;ITAQ;(338, 14);No
2023-08-17 01:24:27;GOEVW;(395, 14);No
2023-08-17 01:24:29;RVYL;(395, 14);Yes
2023-08-17 01:24:31;CSSE;(395, 14);Yes
2023-08-17 01:24:33;PDEX;(395, 14);Yes
2023-08-17 01:24:35;SSIC;(374, 14);Yes
2023-08-17 01:24:39;HOUR;(392, 14);No
2023-08-17 01:24:41;BAFN;(395, 14);No
2023-08-17 01:24:43;HLTH;(395, 14);Yes
2023-08-17 01:24:45;DYAI;(395, 14);Yes
2023-08-17 01:24:47;HSON;(395, 14);Yes
2023-08-17 01:24:49;XOS;(395, 14);Yes
2023-08-17 01:24:52;GIFI;(395, 14);Yes
2023-08-17 01:24:54;LRFC;(395, 14);Yes
2023-08-17 01:24:56;ICMB;(395, 14);Yes
2023-08-17 01:24:58;SRTS;(395, 14);Yes
2023-08-17 01:25:00;CLNN;(395, 14);Yes
2023-08-17 01:25:02;CELU;(395, 14);Yes
2023-08-17 01:25:04;SELF;(395, 14);Yes
2023-08-17 01:25:07;LIDR;(395, 14);Yes
2023-08-17 01:25:09;ASRV;(395, 14);Yes
2023-08-17 01:25:11;CETY;(395, 14);Yes
2023-08-17 01:25:14;MOVE;(395, 14);No
2023-08-17 01:25:16;SURF;(395, 14);Yes
2023-08-17 01:25:18;DUNE;(395, 14);No
2023-08-17 01:25:20;DUNEU;(395, 14);No
2023-08-17 01:25:22;LOAN;(395, 14);Yes
2023-08-17 01:25:25;ONDS;(395, 14);Yes
2023-08-17 01:25:27;REFR;(395, 14);Yes
2023-08-17 01:25:29;VIRX;(395, 14);Yes
2023-08-17 01:25:32;FARM;(395, 14);Yes
2023-08-17 01:25:34;SDIG;(395, 14);Yes
2023-08-17 01:25:36;GAIA;(395, 14);Yes
2023-08-17 01:25:39;HNNA;(395, 14);Yes
2023-08-17 01:25:41;FRBK;(395, 14);Yes
2023-08-17 01:25:44;RAIL;(395, 14);Yes
2023-08-17 01:25:46;FLNT;(395, 14);Yes
2023-08-17 01:25:48;MYMD;(395, 14);Yes
2023-08-17 01:25:51;RZLT;(395, 14);Yes
2023-08-17 01:25:53;OESX;(395, 14);Yes
2023-08-17 01:25:56;ASMB;(395, 14);Yes
2023-08-17 01:25:58;LTRN;(395, 14);Yes
2023-08-17 01:26:00;NXPL;(395, 14);No
2023-08-17 01:26:02;VWE;(395, 14);Yes
2023-08-17 01:26:05;RCAT;(395, 14);Yes
2023-08-17 01:26:07;ICCH;(395, 14);Yes
2023-08-17 01:26:09;ESOA;(395, 14);Yes
2023-08-17 01:26:11;CURI;(395, 14);Yes
2023-08-17 01:26:13;NSTS;(384, 14);No
2023-08-17 01:26:15;STIM;(395, 14);Yes
