,date,title,symbols,sentiment,ticker,company
75512,2022-11-24T14:40:02+00:00,Should Value Investors Buy RBB Bancorp (RBB) Stock?,['RBB.US'],"{'polarity': 0.996, 'neg': 0.011, 'neu': 0.838, 'pos': 0.15}",RBB,RBB Bancorp Common Stock
75513,2022-11-24T14:40:02+00:00,Should Value Investors Buy Chico's FAS (CHS) Stock?,"['06S.F', 'CHS.MX', 'CHS.US', 'SPWH.US', 'YC8.F']","{'polarity': 0.998, 'neg': 0.016, 'neu': 0.809, 'pos': 0.175}",SPWH,Sportsman's Warehouse Holdings Inc
75514,2022-11-24T14:45:00+00:00,Prediction: This Growth Stock Could Double in 2023,"['19X.F', '19X.STU', 'AXSM.US']","{'polarity': 0.7, 'neg': 0.034, 'neu': 0.83, 'pos': 0.136}",AXSM,Axsome Therapeutics Inc
75515,2022-11-24T14:45:02+00:00,Are You a Growth Investor? This 1 Stock Could Be the Perfect Pick,"['CIS.F', 'CIS.XETRA', 'CSCO.MX', 'CSCO.US']","{'polarity': 0.996, 'neg': 0, 'neu': 0.806, 'pos': 0.194}",CSCO,Cisco Systems Inc
75516,2022-11-24T14:45:02+00:00,Here's Why You Should Add EverQuote (EVER) to Your Kitty,"['EVER.US', 'RAG.F', 'RDN.US']","{'polarity': 0.998, 'neg': 0.02, 'neu': 0.835, 'pos': 0.145}",EVER,EverQuote Inc
75517,2022-11-24T14:49:02+00:00,NetApp (NTAP) to Report Q2 Earnings: Here's What to Expect,"['7DG.F', 'DG.US', 'DGCO34.SA', 'NTA.F', 'NTAP.US']","{'polarity': 0.999, 'neg': 0.012, 'neu': 0.841, 'pos': 0.148}",NTAP,NetApp Inc
75518,2022-11-24T14:55:02+00:00,Wall Street Analysts Predict a 28% Upside in Air Transport Services (ATSG): Here's What You Should Know,"['ATSG.US', 'AW8.F']","{'polarity': 0.999, 'neg': 0.033, 'neu': 0.802, 'pos': 0.165}",ATSG,Air Transport Services Group Inc
75519,2022-11-24T14:55:02+00:00,"After Golden Cross, Asure Software Inc (ASUR)'s Technical Outlook is Bright",['ASUR.US'],"{'polarity': 0.987, 'neg': 0.012, 'neu': 0.864, 'pos': 0.124}",ASUR,Asure Software Inc Common Stock
75520,2022-11-24T14:55:02+00:00,Wall Street Analysts Think Exact Sciences (EXAS) Could Surge 44%: Read This Before Placing a Bet,"['EXAS.US', 'EXK.F']","{'polarity': 0.999, 'neg': 0.03, 'neu': 0.79, 'pos': 0.18}",EXAS,Exact Sciences Corporation Common Stock
75521,2022-11-24T14:55:02+00:00,"Wall Street Analysts Think Keros Therapeutics, Inc. (KROS) Could Surge 95%: Read This Before Placing a Bet",['KROS.US'],"{'polarity': 0.999, 'neg': 0.03, 'neu': 0.787, 'pos': 0.183}",KROS,Keros Therapeutics Inc
75522,2022-11-24T14:55:02+00:00,MidWestOne (MOFG)'s Technical Outlook is Bright After Key Golden Cross,['MOFG.US'],"{'polarity': 0.978, 'neg': 0.012, 'neu': 0.881, 'pos': 0.107}",MOFG,MidWestOne Financial Gp Common Stock
75523,2022-11-24T14:55:02+00:00,"Wall Street Analysts Believe Vir Biotechnology, Inc. (VIR) Could Rally 71%: Here's is How to Trade",['VIR.US'],"{'polarity': 0.999, 'neg': 0.033, 'neu': 0.815, 'pos': 0.152}",VIR,Vir Biotechnology Inc
75524,2022-11-24T14:57:26+00:00,Was Osterweis Capital Management Right About These 10 Stocks?,"['3V64.F', '3V64.XETRA', 'AMZN.US', 'GOOG.US', 'JPM.US', 'MSFT.US', 'ODFL.US', 'PSB.US', 'UI51.F', 'UNP.F', 'UNP.MX', 'UNP.US', 'UPAC34.SA', 'V.MX', 'V.US']","{'polarity': 0.999, 'neg': 0.027, 'neu': 0.883, 'pos': 0.09}",ODFL,Old Dominion Freight Line Inc
75525,2022-11-24T15:00:00+00:00,The Lipstick Index Is Back,"['34U.F', 'CO3A.F', 'COTY.US', 'EL.US', 'ELAA.F', 'LOR.F', 'LOR.XETRA', 'LRLCF.US', 'LRLCY.US', 'OR.MI', 'OR.PA', 'ORN.MX', 'ULTA.US']","{'polarity': 0.459, 'neg': 0.125, 'neu': 0.694, 'pos': 0.181}",ULTA,Ulta Beauty Inc
75526,2022-11-24T15:00:03+00:00,Earnings Preview: Ambarella (AMBA) Q3 Earnings Expected to Decline,"['A8B.F', 'AMBA.US']","{'polarity': 0.998, 'neg': 0.057, 'neu': 0.802, 'pos': 0.141}",AMBA,Ambarella Inc
75527,2022-11-24T15:00:03+00:00,Marvell Technology (MRVL) Reports Next Week: Wall Street Expects Earnings Growth,['MRVL.US'],"{'polarity': 0.998, 'neg': 0.055, 'neu': 0.802, 'pos': 0.143}",MRVL,Marvell Technology Inc
75528,2022-11-24T15:00:03+00:00,Ulta Beauty (ULTA) Reports Next Week: Wall Street Expects Earnings Growth,"['34U.F', 'ULTA.US']","{'polarity': 0.998, 'neg': 0.038, 'neu': 0.842, 'pos': 0.12}",ULTA,Ulta Beauty Inc
75529,2022-11-24T15:00:03+00:00,Zscaler (ZS) Earnings Expected to Grow: Should You Buy?,"['BILI.US', 'ZS.US']","{'polarity': 0.998, 'neg': 0.05, 'neu': 0.816, 'pos': 0.134}",ZS,Zscaler Inc
75530,2022-11-24T15:06:03+00:00,MGM Resorts' (MGM) BetMGM Unveils Betting App in Maryland,"['1HTA.F', 'BO5.F', 'BYD.US', 'C7N.F', 'CROX.US', 'H.US', 'MGG.F', 'MGM.MX', 'MGM.US']","{'polarity': 0.997, 'neg': 0.007, 'neu': 0.856, 'pos': 0.137}",CROX,Crocs Inc
75531,2022-11-24T15:11:03+00:00,3 Medical Instruments Stocks to Buy as Inflation Clouds Prospects,"['DYNT.US', 'GSPC.INDX', 'SWAV.US']","{'polarity': 0.998, 'neg': 0.036, 'neu': 0.867, 'pos': 0.096}",SWAV,ShockWave Medical Inc
75532,2022-11-24T15:12:03+00:00,Copart (CPRT) Outperforming Its Industry: Still Not a Buy?,"['CO6.F', 'CPRT.US']","{'polarity': 0.997, 'neg': 0.038, 'neu': 0.84, 'pos': 0.122}",CPRT,Copart Inc
75533,2022-11-24T15:14:23+00:00,Was Rajiv Jain’s GQG Partners Right About These 10 Stocks?,"['4I1.F', '4I1.XETRA', 'CHTR.US', 'CQD.F', 'EXXO34.SA', 'FB.US', 'GOOG.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA', 'PM.US', 'PMI.SW']","{'polarity': 0.999, 'neg': 0.023, 'neu': 0.876, 'pos': 0.101}",CHTR,Charter Communications Inc
75534,2022-11-24T15:16:03+00:00,Here's Why Holding CME Group (CME) Stock is a Prudent Move,"['C67.F', 'CBOE.US', 'CHME34.SA', 'CME.US', 'MX4A.F', 'WR1.F', 'WRB.US']","{'polarity': 0.999, 'neg': 0.01, 'neu': 0.797, 'pos': 0.193}",CME,CME Group Inc
75535,2022-11-24T15:18:03+00:00,Here's Why Investors Should Retain Yum! Brands (YUM) Stock,"['C9F.F', 'CHUY.US', 'CMG.MX', 'CMG.US', 'EWG.F', 'WING.US']","{'polarity': 0.998, 'neg': 0.027, 'neu': 0.809, 'pos': 0.164}",CHUY,Chuy's Holdings Inc
75536,2022-11-24T15:18:03+00:00,Here's Why Investors Should Retain Yum! Brands (YUM) Stock,"['C9F.F', 'CHUY.US', 'CMG.MX', 'CMG.US', 'EWG.F', 'WING.US']","{'polarity': 0.998, 'neg': 0.027, 'neu': 0.809, 'pos': 0.164}",WING,Wingstop Inc
75537,2022-11-24T15:22:03+00:00,Mirati's (MRTX) Stock Rallies 11% on Buyout Speculations,"['26M.F', 'MRTX.US']","{'polarity': 0.994, 'neg': 0.031, 'neu': 0.842, 'pos': 0.127}",MRTX,Mirati Therapeutics Inc
75538,2022-11-24T15:25:44+00:00,"A Look At The Fair Value Of Manhattan Associates, Inc. (NASDAQ:MANH)","['MANH.US', 'MHT.F']","{'polarity': 1, 'neg': 0.018, 'neu': 0.819, 'pos': 0.163}",MANH,Manhattan Associates Inc
75539,2022-11-24T15:30:00+00:00,1 Green Flag and 1 Red Flag for Fulgent Genetics After Earnings,"['7F0.F', 'FLGT.US']","{'polarity': 0.893, 'neg': 0, 'neu': 0.827, 'pos': 0.173}",FLGT,Fulgent Genetics Inc
75540,2022-11-24T15:35:32+00:00,"Institutional investors may adopt severe steps after PENN Entertainment, Inc.'s (NASDAQ:PENN) latest 4.0% drop adds to a year losses","['PENN.US', 'PN1.F']","{'polarity': 0.998, 'neg': 0.03, 'neu': 0.832, 'pos': 0.138}",PENN,PENN Entertainment Inc
75541,2022-11-24T15:40:28+00:00,"When Should You Buy Aviat Networks, Inc. (NASDAQ:AVNW)?","['AVNW.US', 'HSD1.F']","{'polarity': 0.999, 'neg': 0.029, 'neu': 0.793, 'pos': 0.178}",AVNW,Aviat Networks Inc
75542,2022-11-24T15:42:49+00:00,15 Biggest Movie Companies in the World,"['CMCS34.SA', 'CMCSA.MX', 'CMCSA.US', 'CTP2.F', 'DIS.MX', 'DIS.US', 'DISB34.SA', 'SONY.US', 'T.US', 'VIAC.US', 'WDP.F', 'WDP.XETRA']","{'polarity': 0.535, 'neg': 0.061, 'neu': 0.875, 'pos': 0.064}",CMCSA,Comcast Corporation Class A Common Stock
75543,2022-11-24T15:56:03+00:00,"Xeris (XERS), Horizon to Develop Ready-to-Use Teprotumumab","['0ET.F', 'ESPR.US', 'XERS.US']","{'polarity': 0.992, 'neg': 0.033, 'neu': 0.854, 'pos': 0.113}",ESPR,Esperion Therapeutics Inc
75544,2022-11-24T15:56:03+00:00,"Xeris (XERS), Horizon to Develop Ready-to-Use Teprotumumab","['0ET.F', 'ESPR.US', 'XERS.US']","{'polarity': 0.992, 'neg': 0.033, 'neu': 0.854, 'pos': 0.113}",XERS,Xeris Biopharma Holdings Inc
75545,2022-11-24T16:04:04+00:00,Reasons to Add Immunovant (IMVT) Stock to Your Portfolio Now,['IMVT.US'],"{'polarity': 0.997, 'neg': 0.031, 'neu': 0.852, 'pos': 0.117}",IMVT,Immunovant Inc
75546,2022-11-24T16:04:10+00:00,Here’s What Makes ADTRAN Holdings (ADTN) a Great Investment Choice,['ADTN.US'],"{'polarity': 0.973, 'neg': 0.012, 'neu': 0.903, 'pos': 0.084}",ADTN,ADTRAN Holdings Inc
75547,2022-11-24T16:06:30+00:00,Should You Now Invest in Viper Energy (VNOM)?,"['VEG.F', 'VNOM.US']","{'polarity': 0.995, 'neg': 0, 'neu': 0.841, 'pos': 0.159}",VNOM,Viper Energy Partners LP Common Unit
75548,2022-11-24T16:10:13+00:00,Was Rajiv Jain’s GQG Partners Right About These 10 Tech Stocks,"['ACN.US', 'ACNN.MX', 'ADB.F', 'ADBE.US', 'ADBE34.SA', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'BABA.US', 'BAC.US', 'CRM.US']","{'polarity': 0.999, 'neg': 0.013, 'neu': 0.888, 'pos': 0.099}",ADBE,Adobe Inc
75549,2022-11-24T16:10:13+00:00,Was Rajiv Jain’s GQG Partners Right About These 10 Tech Stocks,"['ACN.US', 'ACNN.MX', 'ADB.F', 'ADBE.US', 'ADBE34.SA', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'BABA.US', 'BAC.US', 'CRM.US']","{'polarity': 0.999, 'neg': 0.013, 'neu': 0.888, 'pos': 0.099}",CSCO,Cisco Systems Inc
75550,2022-11-24T16:10:13+00:00,Was Rajiv Jain’s GQG Partners Right About These 10 Tech Stocks,"['ACN.US', 'ACNN.MX', 'ADB.F', 'ADBE.US', 'ADBE34.SA', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'BABA.US', 'BAC.US', 'CRM.US']","{'polarity': 0.999, 'neg': 0.013, 'neu': 0.888, 'pos': 0.099}",ZI,ZoomInfo Technologies Inc Common Stock
75551,2022-11-24T16:20:24+00:00,Should You Now Consider Acquiring Texas Capital (TCBI) Shares?,"['TCA.F', 'TCBI.US']","{'polarity': 0.995, 'neg': 0, 'neu': 0.869, 'pos': 0.131}",TCBI,Texas Capital Bancshares Inc
75552,2022-11-24T16:20:42+00:00,Dow Stock News: Apple Eyes Manchester United? FTC Seen Challenging Microsoft-Activision Deal,"['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'AIY.F', 'AIY.XETRA', 'APC.F', 'APC.XETRA', 'ATVI.MX', 'ATVI.US', 'MANU.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA', 'MUF.F']","{'polarity': -0.026, 'neg': 0.117, 'neu': 0.769, 'pos': 0.113}",ATVI,Activision Blizzard Inc
75553,2022-11-24T16:25:04+00:00,BioMarin (BMRN) Up After FDA Scraps AdCom Meet for BLA Filing,"['ANGN.US', 'BM8.F', 'BMRN.US', 'VRTX.MX', 'VRTX.US', 'VRTX34.SA', 'VX1.F']","{'polarity': 0.996, 'neg': 0.041, 'neu': 0.826, 'pos': 0.132}",BMRN,BioMarin Pharmaceutical Inc
75554,2022-11-24T16:25:04+00:00,BioMarin (BMRN) Up After FDA Scraps AdCom Meet for BLA Filing,"['ANGN.US', 'BM8.F', 'BMRN.US', 'VRTX.MX', 'VRTX.US', 'VRTX34.SA', 'VX1.F']","{'polarity': 0.996, 'neg': 0.041, 'neu': 0.826, 'pos': 0.132}",VRTX,Vertex Pharmaceuticals Incorporated Common Stock
75555,2022-11-24T16:27:04+00:00,Here's Why You Should Retain Marriott (MAR) in Your Portfolio,"['1HTA.F', 'BO5.F', 'BYD.US', 'C7N.F', 'CROX.US', 'H.US', 'MAQ.F', 'MAR.US']","{'polarity': 0.999, 'neg': 0.026, 'neu': 0.797, 'pos': 0.176}",CROX,Crocs Inc
75556,2022-11-24T16:27:04+00:00,Here's Why You Should Retain Marriott (MAR) in Your Portfolio,"['1HTA.F', 'BO5.F', 'BYD.US', 'C7N.F', 'CROX.US', 'H.US', 'MAQ.F', 'MAR.US']","{'polarity': 0.999, 'neg': 0.026, 'neu': 0.797, 'pos': 0.176}",MAR,Marriott International Class A Common Stock
75557,2022-11-24T16:30:00+00:00,"ROSEN, A TOP RANKED LAW FIRM, Encourages Rent the Runway, Inc. Investors with Losses to Secure Counsel Before Important Deadline in Securities Class Action – RENT",['RENT.US'],"{'polarity': 0.986, 'neg': 0.063, 'neu': 0.824, 'pos': 0.112}",RENT,Rent the Runway Inc
75558,2022-11-24T16:30:04+00:00,Why Is JetBlue (JBLU) Up 6.3% Since Last Earnings Report?,"['A1G.F', 'AAL.US', 'AALL34.SA', 'JAW.F', 'JBLU.MX', 'JBLU.US']","{'polarity': 0.998, 'neg': 0.025, 'neu': 0.87, 'pos': 0.106}",AAL,American Airlines Group Inc
75559,2022-11-24T16:30:04+00:00,Why Is Biogen Inc. (BIIB) Up 8.2% Since Last Earnings Report?,"['BIIB.MX', 'BIIB.US', 'BIIB34.SA', 'IDP.F', 'IDP.XETRA']","{'polarity': 0.996, 'neg': 0.034, 'neu': 0.88, 'pos': 0.086}",BIIB,Biogen Inc
75560,2022-11-24T16:30:04+00:00,Why Is Enphase Energy (ENPH) Up 8.2% Since Last Earnings Report?,"['E0P.F', 'ENPH.US']","{'polarity': 0.993, 'neg': 0.018, 'neu': 0.874, 'pos': 0.108}",ENPH,Enphase Energy Inc
75561,2022-11-24T16:30:04+00:00,Why Is JetBlue (JBLU) Up 6.3% Since Last Earnings Report?,"['A1G.F', 'AAL.US', 'AALL34.SA', 'JAW.F', 'JBLU.MX', 'JBLU.US']","{'polarity': 0.998, 'neg': 0.025, 'neu': 0.87, 'pos': 0.106}",JBLU,JetBlue Airways Corporation Common Stock
75562,2022-11-24T16:30:04+00:00,Teradyne (TER) Up 14.3% Since Last Earnings Report: Can It Continue?,"['TER.US', 'TEY.F']","{'polarity': 0.987, 'neg': 0.02, 'neu': 0.894, 'pos': 0.086}",TER,Teradyne Inc
75563,2022-11-24T16:31:04+00:00,Ares Capital (ARCC) Up 1.7% Since Last Earnings Report: Can It Continue?,['ARCC.US'],"{'polarity': 0.997, 'neg': 0.026, 'neu': 0.826, 'pos': 0.148}",ARCC,Ares Capital Corporation Common Stock
75564,2022-11-24T16:31:04+00:00,UMB (UMBF) Up 4.6% Since Last Earnings Report: Can It Continue?,"['CB5.F', 'CBSH.US', 'UMB.F', 'UMBF.US']","{'polarity': 0.997, 'neg': 0.022, 'neu': 0.864, 'pos': 0.114}",CBSH,Commerce Bancshares Inc
75565,2022-11-24T16:31:04+00:00,Synchrony (SYF) Up 5.1% Since Last Earnings Report: Can It Continue?,"['EEF.F', 'EEFT.US', 'SFE.F', 'SFE.XETRA', 'SYF-PA.US', 'SYF.US']","{'polarity': 1, 'neg': 0.009, 'neu': 0.832, 'pos': 0.159}",EEFT,Euronet Worldwide Inc
75566,2022-11-24T16:31:04+00:00,F5 (FFIV) Up 9.4% Since Last Earnings Report: Can It Continue?,"['FFIV.US', 'FFV.F']","{'polarity': 0.997, 'neg': 0.018, 'neu': 0.881, 'pos': 0.101}",FFIV,F5 Inc
75567,2022-11-24T16:31:04+00:00,Why Is Hawaiian Holdings (HA) Down 0.8% Since Last Earnings Report?,"['1HW.F', 'DAL.MX', 'DAL.US', 'HA.US', 'OYC.F']","{'polarity': 0.995, 'neg': 0.022, 'neu': 0.892, 'pos': 0.086}",HA,Hawaiian Holdings Inc
75568,2022-11-24T16:31:04+00:00,Why Is Navient (NAVI) Up 11.8% Since Last Earnings Report?,"['10D.F', 'NAVI.US']","{'polarity': 0.989, 'neg': 0.025, 'neu': 0.905, 'pos': 0.07}",NAVI,Navient Corporation Common Stock
75569,2022-11-24T16:31:04+00:00,Paccar (PCAR) Up 14.1% Since Last Earnings Report: Can It Continue?,"['PAE.F', 'PCAR.US']","{'polarity': 0.991, 'neg': 0.015, 'neu': 0.91, 'pos': 0.075}",PCAR,PACCAR Inc
75570,2022-11-24T16:31:04+00:00,Why Is Coke (KO) Up 5.5% Since Last Earnings Report?,"['CCC3.F', 'CCC3.XETRA', 'COCA34.SA', 'KO.MX', 'KO.US', 'PEP.MX', 'PEP.US', 'PEP.XETRA', 'PEPB34.SA']","{'polarity': 1, 'neg': 0.01, 'neu': 0.847, 'pos': 0.143}",PEP,PepsiCo Inc
75571,2022-11-24T16:31:04+00:00,Texas Instruments (TXN) Up 13.4% Since Last Earnings Report: Can It Continue?,"['TEXA34.SA', 'TII.F', 'TXN.MX', 'TXN.US']","{'polarity': 0.996, 'neg': 0.019, 'neu': 0.875, 'pos': 0.105}",TXN,Texas Instruments Incorporated Common Stock
75572,2022-11-24T16:31:04+00:00,UMB (UMBF) Up 4.6% Since Last Earnings Report: Can It Continue?,"['CB5.F', 'CBSH.US', 'UMB.F', 'UMBF.US']","{'polarity': 0.997, 'neg': 0.022, 'neu': 0.864, 'pos': 0.114}",UMBF,UMB Financial Corporation Common Stock
75573,2022-11-24T16:40:04+00:00,PYPL vs. BL: Which Stock Is the Better Value Option?,"['02B.F', '2PP.F', '2PP.XETRA', 'BL.US', 'PYPL.US', 'PYPL34.SA']","{'polarity': 0.998, 'neg': 0.005, 'neu': 0.756, 'pos': 0.24}",BL,BlackLine Inc
75574,2022-11-24T16:40:04+00:00,GIII or COLM: Which Is the Better Value Stock Right Now?,"['COLM.US', 'CUW.F', 'GI4.F', 'GIII.US']","{'polarity': 0.998, 'neg': 0.004, 'neu': 0.769, 'pos': 0.227}",COLM,Columbia Sportswear Company Common Stock
75575,2022-11-24T16:40:04+00:00,GIII or COLM: Which Is the Better Value Stock Right Now?,"['COLM.US', 'CUW.F', 'GI4.F', 'GIII.US']","{'polarity': 0.998, 'neg': 0.004, 'neu': 0.769, 'pos': 0.227}",GIII,G-III Apparel Group LTD
75576,2022-11-24T16:40:04+00:00,PYPL vs. BL: Which Stock Is the Better Value Option?,"['02B.F', '2PP.F', '2PP.XETRA', 'BL.US', 'PYPL.US', 'PYPL34.SA']","{'polarity': 0.998, 'neg': 0.005, 'neu': 0.756, 'pos': 0.24}",PYPL,PayPal Holdings Inc
75577,2022-11-24T16:41:08+00:00,25 Highest-Paying Monthly Dividend Stocks,"['BRMK.US', 'CL.MX', 'CL.US', 'CPA.F', 'CPA.XETRA', 'CRT.US', 'DYH.F', 'EPR-PG.US', 'EPR.US', 'GAIN.US', 'GIPR.US']","{'polarity': 1, 'neg': 0.012, 'neu': 0.883, 'pos': 0.105}",GLAD,Gladstone Capital Corporation Common Stock
75578,2022-11-24T16:41:08+00:00,25 Highest-Paying Monthly Dividend Stocks,"['BRMK.US', 'CL.MX', 'CL.US', 'CPA.F', 'CPA.XETRA', 'CRT.US', 'DYH.F', 'EPR-PG.US', 'EPR.US', 'GAIN.US', 'GIPR.US']","{'polarity': 1, 'neg': 0.012, 'neu': 0.883, 'pos': 0.105}",GOODN,Gladstone Commercial Corporation 6
75579,2022-11-24T16:41:08+00:00,25 Highest-Paying Monthly Dividend Stocks,"['BRMK.US', 'CL.MX', 'CL.US', 'CPA.F', 'CPA.XETRA', 'CRT.US', 'DYH.F', 'EPR-PG.US', 'EPR.US', 'GAIN.US', 'GIPR.US']","{'polarity': 1, 'neg': 0.012, 'neu': 0.883, 'pos': 0.105}",GOOD,Gladstone Commercial Corporation Real Estate Investment Trust
75580,2022-11-24T16:41:08+00:00,25 Highest-Paying Monthly Dividend Stocks,"['BRMK.US', 'CL.MX', 'CL.US', 'CPA.F', 'CPA.XETRA', 'CRT.US', 'DYH.F', 'EPR-PG.US', 'EPR.US', 'GAIN.US', 'GIPR.US']","{'polarity': 1, 'neg': 0.012, 'neu': 0.883, 'pos': 0.105}",GAIN,Gladstone Investment Corporation Business Development Company
75581,2022-11-24T16:41:08+00:00,25 Highest-Paying Monthly Dividend Stocks,"['BRMK.US', 'CL.MX', 'CL.US', 'CPA.F', 'CPA.XETRA', 'CRT.US', 'DYH.F', 'EPR-PG.US', 'EPR.US', 'GAIN.US', 'GIPR.US']","{'polarity': 1, 'neg': 0.012, 'neu': 0.883, 'pos': 0.105}",PSEC,Prospect Capital Corporation Common Stock
75582,2022-11-24T16:49:05+00:00,"Should We Be Delighted With Newmark Group, Inc.'s (NASDAQ:NMRK) ROE Of 19%?",['NMRK.US'],"{'polarity': 0.987, 'neg': 0.076, 'neu': 0.802, 'pos': 0.122}",NMRK,Newmark Group Inc
75583,2022-11-24T16:51:30+00:00,A Look At The Fair Value Of McGrath RentCorp (NASDAQ:MGRC),['MGRC.US'],"{'polarity': 1, 'neg': 0.024, 'neu': 0.8, 'pos': 0.177}",MGRC,McGrath RentCorp Common Stock
75584,2022-11-24T17:00:05+00:00,Gladstone Capital (GLAD) Upgraded to Strong Buy: Here's What You Should Know,['GLAD.US'],"{'polarity': 0.997, 'neg': 0.011, 'neu': 0.861, 'pos': 0.128}",GLAD,Gladstone Capital Corporation Common Stock
75585,2022-11-24T17:09:00+00:00,"ROSEN, A HIGHLY RECOGNIZED LAW FIRM, Encourages Freshworks Inc. Investors with Losses to Secure Counsel Before Important Deadline in Securities Class Action – FRSH",['FRSH.US'],"{'polarity': 0.99, 'neg': 0.057, 'neu': 0.82, 'pos': 0.122}",FRSH,Freshworks Inc
75586,2022-11-24T17:20:05+00:00,Why Zymeworks Inc. (ZYME) Might be Well Poised for a Surge,['ZYME.US'],"{'polarity': 0.996, 'neg': 0.016, 'neu': 0.836, 'pos': 0.148}",ZYME,Zymeworks Inc
75587,2022-11-24T17:45:05+00:00,3 Reasons Why Growth Investors Shouldn't Overlook Fortinet (FTNT),"['FO8.F', 'FTNT.US']","{'polarity': 0.999, 'neg': 0.017, 'neu': 0.739, 'pos': 0.244}",FTNT,Fortinet Inc
75588,2022-11-24T18:10:47+00:00,Dow Jones Futures: 5 Stocks Near Buy Points In Market Rally  Tesla FSD Beta Expands Widely,"['COMP.US', 'DC4.F', 'DJI.INDX', 'DXCM.US', 'IXIC.INDX', 'MEDP.US', 'NBIX.US', 'RUT.INDX', 'TL0.F', 'TL0.XETRA', 'TSLA.MX', 'TSLA.US', 'TSLA34.SA', 'UNH.MX', 'UNH.US']","{'polarity': -0.318, 'neg': 0.109, 'neu': 0.891, 'pos': 0}",DXCM,DexCom Inc
75589,2022-11-24T18:10:47+00:00,Dow Jones Futures: 5 Stocks Near Buy Points In Market Rally  Tesla FSD Beta Expands Widely,"['COMP.US', 'DC4.F', 'DJI.INDX', 'DXCM.US', 'IXIC.INDX', 'MEDP.US', 'NBIX.US', 'RUT.INDX', 'TL0.F', 'TL0.XETRA', 'TSLA.MX', 'TSLA.US', 'TSLA34.SA', 'UNH.MX', 'UNH.US']","{'polarity': -0.318, 'neg': 0.109, 'neu': 0.891, 'pos': 0}",MEDP,Medpace Holdings Inc
75590,2022-11-24T18:10:47+00:00,Dow Jones Futures: 5 Stocks Near Buy Points In Market Rally  Tesla FSD Beta Expands Widely,"['COMP.US', 'DC4.F', 'DJI.INDX', 'DXCM.US', 'IXIC.INDX', 'MEDP.US', 'NBIX.US', 'RUT.INDX', 'TL0.F', 'TL0.XETRA', 'TSLA.MX', 'TSLA.US', 'TSLA34.SA', 'UNH.MX', 'UNH.US']","{'polarity': -0.318, 'neg': 0.109, 'neu': 0.891, 'pos': 0}",NBIX,Neurocrine Biosciences Inc
75591,2022-11-24T18:49:00+00:00,業界領先的律師事務所 ROSEN 鼓勵 Opendoor Technologies Inc. f/k/a Social Capital Hedosophia Holdings Corp. II 投資者在 OPEN 證券集體訴訟的重要截止日期 12 月 6 日前聘請律師,['OPEN.US'],"{'polarity': 0.755, 'neg': 0, 'neu': 0.966, 'pos': 0.034}",OPEN,Opendoor Technologies Inc Common Stock
75592,2022-11-24T19:16:42+00:00,"Institutional owners may consider drastic measures as DocuSign, Inc.'s (NASDAQ:DOCU) recent US$642m drop adds to long-term losses","['DOCU.US', 'DS3.F']","{'polarity': 0.995, 'neg': 0.035, 'neu': 0.863, 'pos': 0.103}",DOCU,DocuSign Inc
75593,2022-11-24T19:19:10+00:00,"A great week that adds to Exelon Corporation's (NASDAQ:EXC) one-year returns, institutional investors who own 82% must be happy","['EXC.US', 'EXCVV.US']","{'polarity': 0.995, 'neg': 0.026, 'neu': 0.87, 'pos': 0.104}",EXC,Exelon Corporation Common Stock
75594,2022-11-24T19:33:07+00:00,"Airline Stock Roundup: ALGT Reports Rosy October Traffic, AAL, DAL in Focus","['A1G.F', 'AAL.US', 'AALL34.SA', 'AGH.F', 'ALGT.US', 'DAL.MX', 'DAL.US', 'OYC.F']","{'polarity': 0.993, 'neg': 0.01, 'neu': 0.907, 'pos': 0.083}",ALGT,Allegiant Travel Company Common Stock
75595,2022-11-24T19:33:07+00:00,"Airline Stock Roundup: ALGT Reports Rosy October Traffic, AAL, DAL in Focus","['A1G.F', 'AAL.US', 'AALL34.SA', 'AGH.F', 'ALGT.US', 'DAL.MX', 'DAL.US', 'OYC.F']","{'polarity': 0.993, 'neg': 0.01, 'neu': 0.907, 'pos': 0.083}",AAL,American Airlines Group Inc
75596,2022-11-24T19:34:07+00:00,Here's How Lands' End (LE) is Poised Ahead of Q3 Earnings,"['7DG.F', 'DG.US', 'DGCO34.SA', 'LE.US']","{'polarity': 0.998, 'neg': 0.013, 'neu': 0.866, 'pos': 0.122}",LE,Lands' End Inc
75597,2022-11-24T19:35:52+00:00,"Boasting A 29% Return On Equity, Is Bruker Corporation (NASDAQ:BRKR) A Top Quality Stock?","['BKD.F', 'BRKR.US']","{'polarity': 0.997, 'neg': 0.065, 'neu': 0.779, 'pos': 0.156}",BRKR,Bruker Corporation Common Stock
